time,open,high,low,close
2026-04-01 13:30:00,1.3496,1.354,1.3487,1.353
2026-04-01 13:45:00,1.353,1.3549,1.3495,1.3525
2026-04-01 14:00:00,1.3525,1.3546,1.3522,1.3543
2026-04-01 14:15:00,1.3543,1.3544,1.3499,1.3516
2026-04-01 14:30:00,1.3515,1.3532,1.3512,1.3523
2026-04-01 14:45:00,1.3522,1.3553,1.352,1.3537
2026-04-01 15:00:00,1.3539,1.354,1.3505,1.3513
2026-04-01 15:15:00,1.3514,1.3547,1.3514,1.3523
2026-04-01 15:30:00,1.3523,1.3585,1.3484,1.3577
2026-04-01 15:45:00,1.3577,1.3589,1.3523,1.3537
2026-04-01 16:00:00,1.3537,1.3565,1.3496,1.3544
2026-04-01 16:15:00,1.3544,1.3571,1.3543,1.3552
2026-04-01 16:30:00,1.3552,1.3558,1.3439,1.348
2026-04-01 16:45:00,1.3478,1.3507,1.3451,1.3458
2026-04-01 17:00:00,1.3459,1.3521,1.3457,1.3521
2026-04-01 17:15:00,1.3521,1.3554,1.3507,1.3543
2026-04-01 17:30:00,1.3543,1.3553,1.3483,1.353
2026-04-01 17:45:00,1.353,1.3579,1.3517,1.3554
2026-04-01 18:00:00,1.3552,1.3561,1.3506,1.3513
2026-04-01 18:15:00,1.3513,1.3571,1.3499,1.3539
2026-04-01 18:30:00,1.3539,1.3565,1.3526,1.3546
2026-04-01 18:45:00,1.3546,1.3573,1.3544,1.3572
2026-04-01 19:00:00,1.3568,1.3575,1.3508,1.352
2026-04-01 19:15:00,1.3516,1.3568,1.3512,1.3549
2026-04-01 19:30:00,1.355,1.3616,1.3542,1.3606
2026-04-01 19:45:00,1.3606,1.3609,1.358,1.3582
2026-04-01 20:00:00,1.3581,1.368,1.3581,1.3621
2026-04-01 20:15:00,1.3621,1.3637,1.3546,1.3551
2026-04-01 20:30:00,1.3551,1.3554,1.3514,1.354
2026-04-01 20:45:00,1.354,1.3549,1.3504,1.3515
2026-04-01 21:00:00,1.3515,1.3523,1.3461,1.3498
2026-04-01 21:15:00,1.3497,1.3506,1.3474,1.348
2026-04-01 21:30:00,1.3479,1.3515,1.3462,1.3498
